optimizer,lr,seed,epoch,val_loss,val_top1,val_top5
adamw,0.003,43,15,0.281100,91.2300,99.6500
adamw,0.003,43,16,0.266400,91.9800,99.7100
adamw,0.003,43,17,0.251900,92.3200,99.7800
adamw,0.003,43,18,0.239000,92.9300,99.8100
adamw,0.003,43,19,0.237600,93.0800,99.8400
adamw,0.003,43,20,0.239400,93.1000,99.8000
adamw,0.003,43,21,0.229300,93.1100,99.8400
adamw,0.003,43,22,0.230700,93.1100,99.8100
adamw,0.003,43,23,0.231100,93.0800,99.8000
adamw,0.003,44,0,1.452500,47.9100,91.5900
adamw,0.003,44,1,0.748400,73.7900,98.4900
adamw,0.003,44,2,0.882800,69.6900,97.6800
adamw,0.003,44,3,0.856300,71.5400,98.0800
adamw,0.003,44,4,0.641900,78.7900,97.4400
adamw,0.003,44,5,0.535300,81.2400,98.8900
adamw,0.003,44,6,0.428700,85.3100,99.3600
adamw,0.003,44,7,0.655200,78.8400,98.4100
adamw,0.003,44,8,0.394600,86.7400,99.3100
adamw,0.003,44,9,0.471900,85.1400,99.0100
adamw,0.003,44,10,0.416100,86.0300,99.6100
adamw,0.003,44,11,0.322800,88.6800,99.6200
adamw,0.003,44,12,0.360400,88.2900,99.6300
adamw,0.003,44,13,0.431100,86.5900,99.6000
adamw,0.003,44,14,0.302800,90.2500,99.7300
adamw,0.003,44,15,0.264400,91.7100,99.6900
adamw,0.003,44,16,0.257500,92.0500,99.8500
adamw,0.003,44,17,0.253300,92.2500,99.8200
adamw,0.003,44,18,0.240000,92.6600,99.8200
adamw,0.003,44,19,0.233100,92.8300,99.8700
adamw,0.003,44,20,0.233200,92.9100,99.8700
adamw,0.003,44,21,0.232300,92.7600,99.8600
adamw,0.003,44,22,0.230600,93.0000,99.8600
adamw,0.003,44,23,0.230200,93.0300,99.8600
adamw,0.01,42,0,1.009900,64.5500,96.5100
adamw,0.01,42,1,0.843900,70.0900,98.1100
adamw,0.01,42,2,0.810200,72.6700,97.9400
adamw,0.01,42,3,0.830400,71.9300,98.2000
adamw,0.01,42,4,0.720500,77.1300,98.2500
adamw,0.01,42,5,0.466600,84.1900,99.2400
adamw,0.01,42,6,0.520600,82.7500,99.2600
adamw,0.01,42,7,0.500800,83.4600,99.2200
adamw,0.01,42,8,0.396400,87.2600,99.4700
adamw,0.01,42,9,0.369600,87.9100,99.4400
adamw,0.01,42,10,0.339700,88.5900,99.6300
adamw,0.01,42,11,0.311000,89.8800,99.7200
adamw,0.01,42,12,0.361900,89.0500,99.6800
adamw,0.01,42,13,0.403200,87.7700,99.7300
adamw,0.01,42,14,0.307800,90.7400,99.8100
adamw,0.01,42,15,0.285900,91.6200,99.7900
adamw,0.01,42,16,0.286400,91.6100,99.8200
adamw,0.01,42,17,0.262200,92.4600,99.8200
adamw,0.01,42,18,0.247100,92.9100,99.8600
adamw,0.01,42,19,0.247600,93.0500,99.8600
adamw,0.01,42,20,0.249600,93.0300,99.8500
adamw,0.01,42,21,0.243600,93.1200,99.8600
adamw,0.01,42,22,0.243000,93.0500,99.8600
adamw,0.01,42,23,0.244000,93.0900,99.8500
adamw,0.01,43,0,1.045200,62.2300,96.5200
adamw,0.01,43,1,0.878400,70.3800,97.0600
adamw,0.01,43,2,0.760300,74.7700,98.5100
adamw,0.01,43,3,0.819500,71.8500,97.7000
adamw,0.01,43,4,0.681800,78.3700,98.0300
adamw,0.01,43,5,0.561500,81.0800,99.2300
adamw,0.01,43,6,0.840200,74.6900,98.2400
adamw,0.01,43,7,0.412200,86.7200,99.4000
adamw,0.01,43,8,0.385700,86.7700,99.6600
adamw,0.01,43,9,0.400500,86.8700,99.6100
adamw,0.01,43,10,0.394300,87.9100,99.5500
adamw,0.01,43,11,0.339000,89.3100,99.7000
adamw,0.01,43,12,0.397700,88.4200,99.6300
adamw,0.01,43,13,0.323800,90.1400,99.6100
adamw,0.01,43,14,0.296900,90.9600,99.7200
adamw,0.01,43,15,0.292900,91.5900,99.7400
adamw,0.01,43,16,0.267800,92.2500,99.7700
adamw,0.01,43,17,0.263900,92.5700,99.7800
adamw,0.01,43,18,0.259800,92.6300,99.7900
adamw,0.01,43,19,0.259600,92.7400,99.8100
adamw,0.01,43,20,0.255900,92.9800,99.7500
adamw,0.01,43,21,0.252500,93.1300,99.8000
adamw,0.01,43,22,0.253900,93.0700,99.8000
adamw,0.01,43,23,0.254100,93.1300,99.8000
adamw,0.01,44,0,1.247500,57.1000,94.4000
adamw,0.01,44,1,0.957100,66.7700,96.7600
adamw,0.01,44,2,0.973600,67.1500,97.8100
adamw,0.01,44,3,0.679400,76.9600,98.6000
adamw,0.01,44,4,0.762500,75.4500,97.9200
adamw,0.01,44,5,0.447100,84.8100,99.2000
adamw,0.01,44,6,0.466500,84.1700,99.3100
adamw,0.01,44,7,0.473300,83.7700,99.2500
adamw,0.01,44,8,0.456800,85.6600,99.6000
adamw,0.01,44,9,0.391000,87.1400,99.4500
adamw,0.01,44,10,0.404600,87.0900,99.3800
adamw,0.01,44,11,0.316000,89.5100,99.6500
adamw,0.01,44,12,0.316000,90.2200,99.7200
adamw,0.01,44,13,0.325500,89.9200,99.5500
adamw,0.01,44,14,0.295800,90.9800,99.8000
adamw,0.01,44,15,0.287600,91.2600,99.7500
adamw,0.01,44,16,0.258300,92.5300,99.8200
adamw,0.01,44,17,0.269500,92.5000,99.8100
adamw,0.01,44,18,0.248200,92.8700,99.8200
adamw,0.01,44,19,0.244200,93.1800,99.8500
adamw,0.01,44,20,0.246400,93.1500,99.8400
adamw,0.01,44,21,0.246200,93.1900,99.8700
adamw,0.01,44,22,0.246400,93.1500,99.8700
adamw,0.01,44,23,0.245400,93.1600,99.8700
lamb,0.001,42,0,2.157000,30.6900,80.9700
lamb,0.001,42,1,1.812800,41.3600,89.5100
lamb,0.001,42,2,1.501000,50.2200,93.7100
lamb,0.001,42,3,1.279300,56.1900,95.3700
lamb,0.001,42,4,1.010100,65.3600,96.8700
lamb,0.001,42,5,0.902600,68.3600,97.6200
lamb,0.001,42,6,0.779700,73.0400,98.2600
lamb,0.001,42,7,0.754800,73.8300,98.2900
lamb,0.001,42,8,0.663400,76.7300,98.9100
lamb,0.001,42,9,0.631100,77.7900,98.8300
lamb,0.001,42,10,0.588100,79.8000,98.9400
lamb,0.001,42,11,0.634600,78.1200,98.3600
lamb,0.001,42,12,0.525800,81.9400,99.0300
lamb,0.001,42,13,0.541600,81.4400,99.1700
lamb,0.001,42,14,0.511000,82.8900,99.1800
lamb,0.001,42,15,0.519300,82.7700,99.0900
lamb,0.001,42,16,0.489500,83.2200,99.3200
lamb,0.001,42,17,0.442300,84.8100,99.3400
lamb,0.001,42,18,0.445200,84.9100,99.3900
lamb,0.001,42,19,0.430800,85.2700,99.4100
lamb,0.001,42,20,0.426300,85.3200,99.4500
lamb,0.001,42,21,0.424100,85.4800,99.4500
lamb,0.001,42,22,0.423600,85.3900,99.4500
lamb,0.001,42,23,0.424100,85.4900,99.4300
lamb,0.001,43,0,2.182800,26.6200,76.7800
lamb,0.001,43,1,1.846300,40.4400,89.0600
lamb,0.001,43,2,1.520300,49.1900,93.3800
lamb,0.001,43,3,1.230800,58.6600,95.8700
lamb,0.001,43,4,1.096500,60.6300,96.4200
lamb,0.001,43,5,0.894600,68.5600,97.6200
lamb,0.001,43,6,0.821900,70.5400,98.1400
lamb,0.001,43,7,0.762100,73.6100,98.2100
lamb,0.001,43,8,0.636600,78.4200,98.8700
lamb,0.001,43,9,0.627100,77.3800,98.8700
lamb,0.001,43,10,0.650800,78.0600,98.5600
lamb,0.001,43,11,0.665200,76.5900,98.8500
lamb,0.001,43,12,0.582400,79.3800,99.0100
lamb,0.001,43,13,0.540100,81.1900,99.0700
lamb,0.001,43,14,0.510900,82.7700,99.2300
lamb,0.001,43,15,0.470000,83.8200,99.2700
lamb,0.001,43,16,0.476300,83.9200,99.2400
lamb,0.001,43,17,0.450300,84.7200,99.2900
lamb,0.001,43,18,0.436300,84.9400,99.4300
lamb,0.001,43,19,0.437100,84.9500,99.3500
lamb,0.001,43,20,0.420800,85.3700,99.4500
lamb,0.001,43,21,0.417600,85.4800,99.4300
lamb,0.001,43,22,0.418800,85.5600,99.4700
lamb,0.001,43,23,0.418200,85.5700,99.4600
lamb,0.001,44,0,2.172600,26.9600,78.5300
lamb,0.001,44,1,1.837800,41.7400,88.8100
lamb,0.001,44,2,1.489600,49.8300,93.4600
lamb,0.001,44,3,1.237800,57.6400,95.6200
lamb,0.001,44,4,1.021300,65.0700,97.1800
lamb,0.001,44,5,0.927500,67.5600,97.3800
lamb,0.001,44,6,0.818700,71.4400,98.1800
lamb,0.001,44,7,0.839200,70.5000,98.1600
lamb,0.001,44,8,0.707600,75.4000,98.2700
lamb,0.001,44,9,0.605700,78.9400,98.9100
lamb,0.001,44,10,0.616000,79.0500,98.9200
lamb,0.001,44,11,0.614300,78.9000,98.6500
lamb,0.001,44,12,0.560300,80.7900,99.1900
lamb,0.001,44,13,0.539800,81.2100,99.0800
lamb,0.001,44,14,0.545500,81.7500,99.0800
lamb,0.001,44,15,0.513700,82.4600,99.0900
lamb,0.001,44,16,0.486100,83.4300,99.4100
lamb,0.001,44,17,0.482900,83.5200,99.2600
lamb,0.001,44,18,0.441300,84.8500,99.3500
lamb,0.001,44,19,0.432300,85.2100,99.4500
lamb,0.001,44,20,0.429800,85.2800,99.4800
lamb,0.001,44,21,0.421800,85.6900,99.4400
lamb,0.001,44,22,0.421800,85.6900,99.4700
lamb,0.001,44,23,0.421400,85.6800,99.4200
lamb,0.003,42,0,1.917200,36.6900,87.4900
lamb,0.003,42,1,1.371900,53.9900,94.6500
lamb,0.003,42,2,1.111500,59.6400,96.6400
lamb,0.003,42,3,0.959000,66.7300,96.8700
lamb,0.003,42,4,1.120000,62.5500,96.8700
lamb,0.003,42,5,0.869200,71.6600,97.7900
lamb,0.003,42,6,0.680400,76.8400,98.6700
lamb,0.003,42,7,0.604500,79.6600,98.4400
lamb,0.003,42,8,0.510400,82.3200,99.2100
lamb,0.003,42,9,0.496900,82.9600,99.1000
lamb,0.003,42,10,0.424400,85.8000,99.3300
lamb,0.003,42,11,0.436800,85.4400,99.1700
lamb,0.003,42,12,0.405800,86.3100,99.4800
lamb,0.003,42,13,0.363500,87.7900,99.5200
lamb,0.003,42,14,0.358800,87.8700,99.5900
lamb,0.003,42,15,0.395800,87.4000,99.4600
lamb,0.003,42,16,0.395900,87.3200,99.5900
lamb,0.003,42,17,0.337900,88.8600,99.6300
lamb,0.003,42,18,0.327500,89.4600,99.6100
lamb,0.003,42,19,0.316000,89.8200,99.6900
lamb,0.003,42,20,0.307800,90.2400,99.7200
lamb,0.003,42,21,0.302000,90.2700,99.7300
lamb,0.003,42,22,0.300500,90.3900,99.7200
lamb,0.003,42,23,0.300100,90.2900,99.6900
lamb,0.003,43,0,1.953400,35.8000,86.9500
lamb,0.003,43,1,1.440500,50.4900,93.4500
lamb,0.003,43,2,1.137900,60.5000,95.7300
lamb,0.003,43,3,0.841400,70.3800,98.0300
lamb,0.003,43,4,0.731000,74.2400,98.7600
lamb,0.003,43,5,0.688500,76.4500,98.5400
lamb,0.003,43,6,0.645800,77.5100,98.5400
lamb,0.003,43,7,0.665700,78.0700,98.4400
lamb,0.003,43,8,0.561600,81.1000,98.9900
lamb,0.003,43,9,0.521600,82.7300,99.0300
lamb,0.003,43,10,0.497000,83.4500,99.2100
lamb,0.003,43,11,0.574200,80.8300,99.2200
lamb,0.003,43,12,0.468700,84.4200,99.2700
lamb,0.003,43,13,0.390000,86.9600,99.4600
lamb,0.003,43,14,0.442100,86.2100,99.2000
lamb,0.003,43,15,0.366100,87.8600,99.5800
lamb,0.003,43,16,0.374200,88.0800,99.5400
lamb,0.003,43,17,0.329700,89.3400,99.6400
lamb,0.003,43,18,0.319600,89.8700,99.7100
lamb,0.003,43,19,0.295900,90.4400,99.6800
lamb,0.003,43,20,0.294700,90.3600,99.7200
lamb,0.003,43,21,0.288000,90.6900,99.7300
lamb,0.003,43,22,0.288000,90.6200,99.7600
lamb,0.003,43,23,0.287200,90.6200,99.7600
lamb,0.003,44,0,1.936700,35.7500,86.4300
lamb,0.003,44,1,1.377900,53.6200,94.8400
lamb,0.003,44,2,1.067400,63.0500,96.5500
lamb,0.003,44,3,1.046700,63.8900,96.6500
lamb,0.003,44,4,0.821000,71.2900,97.8500
lamb,0.003,44,5,0.700100,76.2400,98.0100
lamb,0.003,44,6,0.604600,78.8800,98.7300
lamb,0.003,44,7,0.852700,71.9800,98.0300
lamb,0.003,44,8,0.612800,79.6000,98.5500
lamb,0.003,44,9,0.623200,79.7100,98.8500
lamb,0.003,44,10,0.449900,84.7900,99.2300
lamb,0.003,44,11,0.401800,86.2100,99.5500
lamb,0.003,44,12,0.438100,85.4100,99.2800
lamb,0.003,44,13,0.556900,82.4900,99.3500
lamb,0.003,44,14,0.351400,88.2900,99.5200
lamb,0.003,44,15,0.387900,87.5800,99.4500
lamb,0.003,44,16,0.340600,88.8400,99.6600
lamb,0.003,44,17,0.353100,88.4700,99.6000
lamb,0.003,44,18,0.315400,89.5900,99.6900
lamb,0.003,44,19,0.303200,90.2100,99.7100
lamb,0.003,44,20,0.302700,90.3800,99.7800
lamb,0.003,44,21,0.292300,90.5900,99.7700
lamb,0.003,44,22,0.289300,90.8400,99.7800
lamb,0.003,44,23,0.289500,90.8300,99.7700
lamb,0.01,42,0,1.492100,48.1100,92.9800
lamb,0.01,42,1,1.289900,56.3900,93.6200
lamb,0.01,42,2,1.083700,63.5000,95.0800
lamb,0.01,42,3,0.959500,68.8300,96.6300
lamb,0.01,42,4,0.844900,72.6400,98.0800
lamb,0.01,42,5,0.792400,74.6700,97.9600
lamb,0.01,42,6,0.761500,76.4900,98.6000
lamb,0.01,42,7,0.629100,78.7800,98.9200
lamb,0.01,42,8,0.542400,82.6900,99.0800
lamb,0.01,42,9,0.648400,79.2900,98.7500
lamb,0.01,42,10,0.570400,81.4000,98.9800
lamb,0.01,42,11,0.547700,82.5500,98.9200
lamb,0.01,42,12,0.460100,84.9700,99.1900
lamb,0.01,42,13,0.465600,84.7100,99.2200
lamb,0.01,42,14,0.360900,87.8800,99.5800
lamb,0.01,42,15,0.389500,87.6500,99.6300
lamb,0.01,42,16,0.436600,86.7300,99.5000
lamb,0.01,42,17,0.286300,90.7300,99.7200
lamb,0.01,42,18,0.283100,90.8400,99.8000
lamb,0.01,42,19,0.253000,91.8500,99.7800
lamb,0.01,42,20,0.249800,91.9700,99.8400
lamb,0.01,42,21,0.244700,92.2100,99.8200
lamb,0.01,42,22,0.242000,92.3400,99.8300
lamb,0.01,42,23,0.242300,92.3500,99.8500
lamb,0.01,43,0,1.530300,46.5100,92.3800
lamb,0.01,43,1,0.983000,65.2500,96.9700
lamb,0.01,43,2,0.896600,69.4700,97.7100
lamb,0.01,43,3,0.755300,74.0900,98.0900
lamb,0.01,43,4,0.790600,73.4800,98.4300
lamb,0.01,43,5,0.858700,71.2100,97.9000
lamb,0.01,43,6,1.053100,68.1400,95.9500
lamb,0.01,43,7,0.628400,78.7000,99.1200
lamb,0.01,43,8,0.499000,83.0800,98.9800
lamb,0.01,43,9,0.677500,80.7000,97.5000
lamb,0.01,43,10,0.695800,79.8700,98.3600
lamb,0.01,43,11,0.562700,81.2200,98.8800
lamb,0.01,43,12,0.429700,86.2200,99.4300
lamb,0.01,43,13,0.563700,83.4500,98.5900
lamb,0.01,43,14,0.361200,88.2000,99.6300
lamb,0.01,43,15,0.339500,89.1600,99.7100
lamb,0.01,43,16,0.293600,90.6000,99.7400
lamb,0.01,43,17,0.285300,90.9200,99.7400
lamb,0.01,43,18,0.301400,90.9200,99.6900
lamb,0.01,43,19,0.249000,92.1600,99.8000
lamb,0.01,43,20,0.260900,91.9800,99.8500
lamb,0.01,43,21,0.240000,92.6000,99.8000
lamb,0.01,43,22,0.239800,92.5700,99.8100
lamb,0.01,43,23,0.239100,92.7200,99.8300
lamb,0.01,44,0,1.521500,45.4900,92.5600
lamb,0.01,44,1,1.045200,63.3000,96.9600
lamb,0.01,44,2,1.314900,58.4400,93.7300
lamb,0.01,44,3,0.819800,73.0100,97.8200
lamb,0.01,44,4,0.926600,70.1500,96.8700
lamb,0.01,44,5,0.630500,77.8600,98.9300
lamb,0.01,44,6,0.535300,81.5100,99.0700
lamb,0.01,44,7,0.561000,80.1900,99.1600
lamb,0.01,44,8,0.874900,73.6300,98.1900
lamb,0.01,44,9,0.658000,80.4600,98.2900
lamb,0.01,44,10,0.573300,82.3700,98.4200
lamb,0.01,44,11,0.433000,85.1000,99.5100
lamb,0.01,44,12,0.487700,83.8500,99.0500
lamb,0.01,44,13,0.495100,84.2500,99.4000
lamb,0.01,44,14,0.367700,87.5600,99.5400
lamb,0.01,44,15,0.320500,89.6700,99.6400
lamb,0.01,44,16,0.284300,90.6500,99.7600
lamb,0.01,44,17,0.313000,90.3200,99.6900
lamb,0.01,44,18,0.268000,91.7500,99.7300
lamb,0.01,44,19,0.252500,91.9000,99.7500
lamb,0.01,44,20,0.262200,91.9100,99.7700
lamb,0.01,44,21,0.245400,92.3400,99.8200
lamb,0.01,44,22,0.240900,92.1800,99.8000
lamb,0.01,44,23,0.241600,92.3200,99.8100
muscale,0.04,42,0,1.181500,63.6200,95.4200
muscale,0.04,42,1,0.599300,79.4400,98.7100
muscale,0.04,42,2,0.639300,77.9200,98.9700
muscale,0.04,42,3,0.462100,84.2900,99.2000
muscale,0.04,42,4,0.430900,85.7600,99.2500
muscale,0.04,42,5,0.351400,88.0300,99.6100
muscale,0.04,42,6,0.323800,88.8600,99.6400
muscale,0.04,42,7,0.304900,89.7700,99.6400
muscale,0.04,42,8,0.315100,89.2300,99.7400
muscale,0.04,42,9,0.270500,91.0400,99.8400
muscale,0.04,42,10,0.250100,91.9700,99.7900
muscale,0.04,42,11,0.247200,91.8700,99.8400
muscale,0.04,42,12,0.261100,91.7700,99.7400
muscale,0.04,42,13,0.255600,92.0200,99.8400
muscale,0.04,42,14,0.243000,92.2700,99.8600
muscale,0.04,42,15,0.229700,93.0400,99.8600
muscale,0.04,42,16,0.225900,93.0600,99.8100
muscale,0.04,42,17,0.224200,93.1100,99.7900
muscale,0.04,42,18,0.224700,93.2500,99.8200
muscale,0.04,42,19,0.220100,93.6100,99.8500
muscale,0.04,42,20,0.210800,93.6700,99.8900
muscale,0.04,42,21,0.209600,93.7600,99.8900
muscale,0.04,42,22,0.209500,93.8800,99.9100
muscale,0.04,42,23,0.209500,93.8700,99.9000
muscale,0.04,43,0,0.918500,69.2300,96.7300
muscale,0.04,43,1,0.605800,79.2100,98.8100
muscale,0.04,43,2,0.461500,84.3100,99.2900
muscale,0.04,43,3,0.418600,85.6500,99.4100
muscale,0.04,43,4,0.454900,84.3000,99.3500
muscale,0.04,43,5,0.347600,87.8900,99.5400
muscale,0.04,43,6,0.341100,88.5000,99.5400
muscale,0.04,43,7,0.313400,89.1800,99.6900
muscale,0.04,43,8,0.297400,90.0400,99.6300
muscale,0.04,43,9,0.273200,90.9300,99.6700
muscale,0.04,43,10,0.279600,90.9500,99.8000
muscale,0.04,43,11,0.268500,91.4700,99.8000
muscale,0.04,43,12,0.259300,91.7200,99.8200
muscale,0.04,43,13,0.247000,92.2300,99.8300
muscale,0.04,43,14,0.260600,91.8900,99.7300
muscale,0.04,43,15,0.227700,92.7000,99.8500
muscale,0.04,43,16,0.227000,93.0700,99.7900
muscale,0.04,43,17,0.218400,93.2100,99.8000
muscale,0.04,43,18,0.221600,93.3300,99.8100
muscale,0.04,43,19,0.216000,93.3400,99.8600
muscale,0.04,43,20,0.214600,93.6100,99.8800
muscale,0.04,43,21,0.212100,93.5200,99.8600
muscale,0.04,43,22,0.211500,93.8100,99.8700
muscale,0.04,43,23,0.211900,93.7700,99.8800
muscale,0.04,44,0,0.984500,67.0000,95.8400
muscale,0.04,44,1,0.784600,73.0800,97.9500
muscale,0.04,44,2,0.595700,79.7200,98.9900
muscale,0.04,44,3,0.503900,82.8500,99.1000
muscale,0.04,44,4,0.384200,86.8200,99.5400
muscale,0.04,44,5,0.364400,87.4100,99.4900
muscale,0.04,44,6,0.359600,87.6700,99.6400
muscale,0.04,44,7,0.301700,89.7300,99.6600
muscale,0.04,44,8,0.285400,90.3800,99.6900
muscale,0.04,44,9,0.274300,90.8100,99.6600
muscale,0.04,44,10,0.262700,91.3400,99.8400
muscale,0.04,44,11,0.267400,91.1900,99.8300
muscale,0.04,44,12,0.247900,91.7300,99.8600
muscale,0.04,44,13,0.243900,92.1700,99.7800
muscale,0.04,44,14,0.231400,92.6100,99.8300
muscale,0.04,44,15,0.224900,92.9400,99.9100
muscale,0.04,44,16,0.229300,93.0400,99.8700
muscale,0.04,44,17,0.219900,93.2100,99.8500
muscale,0.04,44,18,0.217800,93.3000,99.9000
muscale,0.04,44,19,0.215300,93.4400,99.9000
muscale,0.04,44,20,0.211500,93.6300,99.9200
muscale,0.04,44,21,0.209700,93.6200,99.9000
muscale,0.04,44,22,0.209900,93.8200,99.9000
muscale,0.04,44,23,0.209400,93.6800,99.9100
muscale,0.06,42,0,1.266700,61.3900,94.9300
muscale,0.06,42,1,0.731500,75.0800,98.3500
muscale,0.06,42,2,0.576200,80.1600,99.1600
muscale,0.06,42,3,0.427000,85.5000,99.3300
muscale,0.06,42,4,0.414900,86.2800,99.3600
muscale,0.06,42,5,0.375500,87.2200,99.5300
muscale,0.06,42,6,0.314900,89.1300,99.6900
muscale,0.06,42,7,0.285900,90.3100,99.7100
muscale,0.06,42,8,0.289400,90.2000,99.7800
muscale,0.06,42,9,0.265300,91.0700,99.7900
muscale,0.06,42,10,0.255200,91.5000,99.8000
muscale,0.06,42,11,0.259700,91.5400,99.7800
muscale,0.06,42,12,0.238800,92.2300,99.7700
muscale,0.06,42,13,0.294100,90.6100,99.6500
muscale,0.06,42,14,0.230700,92.3900,99.8700
muscale,0.06,42,15,0.226000,92.9700,99.7700
muscale,0.06,42,16,0.221400,93.1600,99.8300
muscale,0.06,42,17,0.227700,93.1000,99.8500
muscale,0.06,42,18,0.212900,93.3600,99.8800
muscale,0.06,42,19,0.217900,93.5400,99.8500
muscale,0.06,42,20,0.208500,93.6200,99.8800
muscale,0.06,42,21,0.206300,93.6900,99.9000
muscale,0.06,42,22,0.206700,93.8500,99.8400
muscale,0.06,42,23,0.206400,93.8700,99.8600
muscale,0.06,43,0,0.909200,69.4200,97.0900
muscale,0.06,43,1,0.603700,79.5500,98.5400
muscale,0.06,43,2,0.486400,83.8100,99.1400
muscale,0.06,43,3,0.420300,85.3100,99.3900
muscale,0.06,43,4,0.411500,85.8400,99.4100
muscale,0.06,43,5,0.335600,88.5400,99.6100
muscale,0.06,43,6,0.396400,86.3700,99.6300
muscale,0.06,43,7,0.292200,90.0100,99.7300
muscale,0.06,43,8,0.271100,91.0200,99.7200
muscale,0.06,43,9,0.288400,89.8800,99.7400
muscale,0.06,43,10,0.248700,91.6700,99.8200
muscale,0.06,43,11,0.254800,91.3400,99.8400
muscale,0.06,43,12,0.251300,91.9000,99.8300
muscale,0.06,43,13,0.244000,91.8900,99.8000
muscale,0.06,43,14,0.234000,92.7600,99.7500
muscale,0.06,43,15,0.227000,92.6800,99.8700
muscale,0.06,43,16,0.222500,93.0700,99.8000
muscale,0.06,43,17,0.220100,93.1200,99.8300
muscale,0.06,43,18,0.215100,93.3400,99.9000
muscale,0.06,43,19,0.211100,93.6500,99.8700
muscale,0.06,43,20,0.206900,93.7500,99.8800
muscale,0.06,43,21,0.202100,93.9100,99.8700
muscale,0.06,43,22,0.201500,94.0400,99.8800
muscale,0.06,43,23,0.201200,94.0700,99.8800
muscale,0.06,44,0,0.964000,67.6800,95.2100
muscale,0.06,44,1,0.732600,74.6300,97.9300
muscale,0.06,44,2,0.518800,82.2700,99.1400
muscale,0.06,44,3,0.450500,84.7100,99.2400
muscale,0.06,44,4,0.377500,87.1700,99.4800
muscale,0.06,44,5,0.351800,88.1000,99.5800
muscale,0.06,44,6,0.343100,88.3300,99.6300
muscale,0.06,44,7,0.331400,88.7600,99.5000
muscale,0.06,44,8,0.295600,90.0300,99.6400
muscale,0.06,44,9,0.272100,91.0900,99.6600
muscale,0.06,44,10,0.288500,90.2400,99.8700
muscale,0.06,44,11,0.268800,91.2900,99.7800
muscale,0.06,44,12,0.257000,91.8600,99.7900
muscale,0.06,44,13,0.240300,92.1800,99.8000
muscale,0.06,44,14,0.237400,92.6600,99.7600
muscale,0.06,44,15,0.244300,92.3200,99.8000
muscale,0.06,44,16,0.237300,92.7000,99.8000
muscale,0.06,44,17,0.219300,93.3300,99.8300
muscale,0.06,44,18,0.224200,93.3300,99.8200
muscale,0.06,44,19,0.220600,93.4500,99.8500
muscale,0.06,44,20,0.218400,93.5500,99.8300
muscale,0.06,44,21,0.217900,93.6500,99.8500
muscale,0.06,44,22,0.217600,93.6500,99.8600
muscale,0.06,44,23,0.217000,93.7100,99.8400
muscale,0.08,42,0,1.302200,59.7700,93.9600
muscale,0.08,42,1,0.615400,78.9400,98.5600
muscale,0.08,42,2,0.571500,79.8800,98.9500
muscale,0.08,42,3,0.437700,85.4700,99.3500
muscale,0.08,42,4,0.394100,86.7000,99.3800
muscale,0.08,42,5,0.367900,87.4000,99.5800
muscale,0.08,42,6,0.321500,88.8600,99.6800
muscale,0.08,42,7,0.301100,89.6400,99.7200
muscale,0.08,42,8,0.320400,89.1500,99.6400
muscale,0.08,42,9,0.267400,90.9700,99.8600
muscale,0.08,42,10,0.274600,90.8500,99.7600
muscale,0.08,42,11,0.253800,91.6800,99.7400
muscale,0.08,42,12,0.273100,91.5500,99.6400
muscale,0.08,42,13,0.274900,91.6000,99.7100
muscale,0.08,42,14,0.241700,92.5300,99.7800
muscale,0.08,42,15,0.227700,92.9000,99.8400
muscale,0.08,42,16,0.230400,93.1200,99.8100
muscale,0.08,42,17,0.234000,92.9300,99.8100
muscale,0.08,42,18,0.221200,93.4400,99.8200
muscale,0.08,42,19,0.227200,93.2000,99.8000
muscale,0.08,42,20,0.217200,93.4900,99.8400
muscale,0.08,42,21,0.215700,93.7400,99.8200
muscale,0.08,42,22,0.215800,93.7400,99.8400
muscale,0.08,42,23,0.215700,93.7500,99.8400
muscale,0.08,43,0,0.904500,69.7300,97.0700
muscale,0.08,43,1,0.604400,79.4900,98.7100
muscale,0.08,43,2,0.482400,83.8100,99.1900
muscale,0.08,43,3,0.414000,85.9800,99.3900
muscale,0.08,43,4,0.446900,84.4100,99.3100
muscale,0.08,43,5,0.354000,87.7300,99.6100
muscale,0.08,43,6,0.399900,86.1000,99.5200
muscale,0.08,43,7,0.318000,89.1800,99.6600
muscale,0.08,43,8,0.287700,90.1100,99.6400
muscale,0.08,43,9,0.338300,88.5600,99.6000
muscale,0.08,43,10,0.262500,91.1600,99.7600
muscale,0.08,43,11,0.265800,91.3500,99.7400
muscale,0.08,43,12,0.271900,91.3800,99.7800
muscale,0.08,43,13,0.240900,92.3500,99.8000
muscale,0.08,43,14,0.246600,92.3400,99.7600
muscale,0.08,43,15,0.229100,92.6700,99.7800
muscale,0.08,43,16,0.244800,92.5200,99.7900
muscale,0.08,43,17,0.229500,93.0200,99.7900
muscale,0.08,43,18,0.220900,93.4500,99.8100
muscale,0.08,43,19,0.215200,93.6800,99.8600
muscale,0.08,43,20,0.211900,93.6800,99.8000
muscale,0.08,43,21,0.210300,93.7500,99.8400
muscale,0.08,43,22,0.210800,93.8500,99.8300
muscale,0.08,43,23,0.209900,93.8700,99.8200
muscale,0.08,44,0,0.966100,67.8500,95.5000
muscale,0.08,44,1,0.802600,72.4600,97.6000
muscale,0.08,44,2,0.601000,79.3500,98.9600
muscale,0.08,44,3,0.516800,82.3300,99.1500
