optimizer,lr,seed,epoch,step,train_loss,train_top1,lr_mult,elapsed_s
orscale_muon,0.02,44,15,1550,0.066300,98.1400,0.3842,82.600
orscale_muon,0.02,44,16,1600,0.050000,98.6000,0.3429,85.300
orscale_muon,0.02,44,17,1650,0.052200,98.0500,0.3027,87.900
orscale_muon,0.02,44,17,1700,0.038600,99.0000,0.2640,90.300
orscale_muon,0.02,44,18,1750,0.028600,99.3700,0.2271,93.000
orscale_muon,0.02,44,18,1800,0.030200,99.3200,0.1921,95.300
orscale_muon,0.02,44,19,1850,0.020100,99.5000,0.1594,97.900
orscale_muon,0.02,44,19,1900,0.020800,99.6100,0.1293,100.300
orscale_muon,0.02,44,20,1950,0.017100,99.7900,0.1018,102.900
orscale_muon,0.02,44,20,2000,0.016500,99.7300,0.0774,105.300
orscale_muon,0.02,44,21,2050,0.013700,99.7900,0.0560,107.900
orscale_muon,0.02,44,21,2100,0.013800,99.7900,0.0379,110.200
orscale_muon,0.02,44,22,2150,0.011200,99.8900,0.0232,112.900
orscale_muon,0.02,44,22,2200,0.012100,99.8300,0.0120,115.200
orscale_muon,0.02,44,23,2250,0.010300,99.9200,0.0045,118.000
orscale_muon,0.02,44,23,2300,0.010900,99.8900,0.0006,120.300
orscale_muon,0.04,42,0,50,2.182700,27.0300,0.1000,6.700
orscale_muon,0.04,42,1,100,1.265200,58.4000,0.2000,9.400
orscale_muon,0.04,42,1,150,1.013100,66.5700,0.3000,11.800
orscale_muon,0.04,42,2,200,0.630900,79.8500,0.4000,14.400
orscale_muon,0.04,42,2,250,0.603500,80.0400,0.5000,16.700
orscale_muon,0.04,42,3,300,0.489500,84.4200,0.6000,19.400
orscale_muon,0.04,42,3,350,0.503200,83.6000,0.7000,21.700
orscale_muon,0.04,42,4,400,0.478300,84.3900,0.8000,24.400
orscale_muon,0.04,42,4,450,0.491200,83.7300,0.9000,26.700
orscale_muon,0.04,42,5,500,0.434300,85.7900,1.0000,29.400
orscale_muon,0.04,42,5,550,0.417100,86.0800,0.9982,31.700
orscale_muon,0.04,42,6,600,0.328500,88.9300,0.9926,34.500
orscale_muon,0.04,42,6,650,0.319900,89.2600,0.9835,36.800
orscale_muon,0.04,42,7,700,0.233900,92.2300,0.9708,39.600
orscale_muon,0.04,42,7,750,0.246200,91.7800,0.9546,41.900
orscale_muon,0.04,42,8,800,0.197500,93.5900,0.9350,44.700
orscale_muon,0.04,42,8,850,0.199400,93.4900,0.9122,47.000
orscale_muon,0.04,42,9,900,0.157500,95.0400,0.8864,49.700
orscale_muon,0.04,42,9,950,0.164600,94.6700,0.8578,52.000
orscale_muon,0.04,42,10,1000,0.131600,95.8000,0.8265,54.800
orscale_muon,0.04,42,10,1050,0.137400,95.6000,0.7928,57.200
orscale_muon,0.04,42,11,1100,0.110700,96.5300,0.7569,59.900
orscale_muon,0.04,42,11,1150,0.113900,96.4400,0.7192,62.200
orscale_muon,0.04,42,12,1200,0.087300,97.2200,0.6798,64.900
orscale_muon,0.04,42,12,1250,0.090000,97.1300,0.6391,67.200
orscale_muon,0.04,42,13,1300,0.069600,98.0200,0.5973,70.000
orscale_muon,0.04,42,13,1350,0.071300,97.9500,0.5549,72.300
orscale_muon,0.04,42,14,1400,0.057500,98.4400,0.5120,75.100
orscale_muon,0.04,42,14,1450,0.056400,98.4700,0.4691,77.400
orscale_muon,0.04,42,15,1500,0.046300,98.7600,0.4264,80.200
orscale_muon,0.04,42,15,1550,0.046400,98.7400,0.3842,82.500
orscale_muon,0.04,42,16,1600,0.035700,99.0800,0.3429,85.200
orscale_muon,0.04,42,17,1650,0.017300,99.8000,0.3027,87.900
orscale_muon,0.04,42,17,1700,0.026500,99.4600,0.2640,90.100
orscale_muon,0.04,42,18,1750,0.020800,99.6600,0.2271,92.900
orscale_muon,0.04,42,18,1800,0.020300,99.6000,0.1921,95.200
orscale_muon,0.04,42,19,1850,0.014900,99.7200,0.1594,97.900
orscale_muon,0.04,42,19,1900,0.016100,99.6900,0.1293,100.200
orscale_muon,0.04,42,20,1950,0.012700,99.8000,0.1018,102.800
orscale_muon,0.04,42,20,2000,0.012300,99.8300,0.0774,105.100
orscale_muon,0.04,42,21,2050,0.010400,99.8300,0.0560,107.800
orscale_muon,0.04,42,21,2100,0.010200,99.8600,0.0379,110.100
orscale_muon,0.04,42,22,2150,0.009000,99.8900,0.0232,112.800
orscale_muon,0.04,42,22,2200,0.009100,99.8800,0.0120,115.200
orscale_muon,0.04,42,23,2250,0.008100,99.9200,0.0045,117.900
orscale_muon,0.04,42,23,2300,0.008200,99.9100,0.0006,120.100
orscale_muon,0.04,43,0,50,2.208000,22.3900,0.1000,6.800
orscale_muon,0.04,43,1,100,1.232700,61.2600,0.2000,9.700
orscale_muon,0.04,43,1,150,1.033300,65.7700,0.3000,12.000
orscale_muon,0.04,43,2,200,0.635900,79.8500,0.4000,14.700
orscale_muon,0.04,43,2,250,0.614200,80.0900,0.5000,17.100
orscale_muon,0.04,43,3,300,0.490600,83.9000,0.6000,19.800
orscale_muon,0.04,43,3,350,0.512200,83.2300,0.7000,22.200
orscale_muon,0.04,43,4,400,0.485200,84.0300,0.8000,24.900
orscale_muon,0.04,43,4,450,0.494700,83.4700,0.9000,27.200
orscale_muon,0.04,43,5,500,0.450700,84.9500,1.0000,30.000
orscale_muon,0.04,43,5,550,0.424200,85.7800,0.9982,32.300
orscale_muon,0.04,43,6,600,0.312900,89.9100,0.9926,35.100
orscale_muon,0.04,43,6,650,0.309900,89.5800,0.9835,37.500
orscale_muon,0.04,43,7,700,0.245400,92.0300,0.9708,40.300
orscale_muon,0.04,43,7,750,0.251200,91.5800,0.9546,42.600
orscale_muon,0.04,43,8,800,0.202800,93.7600,0.9350,45.400
orscale_muon,0.04,43,8,850,0.205900,93.4100,0.9122,47.700
orscale_muon,0.04,43,9,900,0.168800,94.6900,0.8864,50.500
orscale_muon,0.04,43,9,950,0.170600,94.5500,0.8578,52.800
orscale_muon,0.04,43,10,1000,0.139400,95.6400,0.8265,55.600
orscale_muon,0.04,43,10,1050,0.140500,95.4700,0.7928,58.000
orscale_muon,0.04,43,11,1100,0.110700,96.5800,0.7569,60.700
orscale_muon,0.04,43,11,1150,0.115300,96.3800,0.7192,63.000
orscale_muon,0.04,43,12,1200,0.091200,97.1700,0.6798,65.700
orscale_muon,0.04,43,12,1250,0.093000,97.0300,0.6391,68.000
orscale_muon,0.04,43,13,1300,0.070500,98.0300,0.5973,70.800
orscale_muon,0.04,43,13,1350,0.073000,97.9300,0.5549,73.100
orscale_muon,0.04,43,14,1400,0.060100,98.3200,0.5120,75.800
orscale_muon,0.04,43,14,1450,0.058500,98.3300,0.4691,78.000
orscale_muon,0.04,43,15,1500,0.044800,98.7800,0.4264,80.700
orscale_muon,0.04,43,15,1550,0.044400,98.7700,0.3842,83.000
orscale_muon,0.04,43,16,1600,0.037100,99.1000,0.3429,85.800
orscale_muon,0.04,43,17,1650,0.023100,99.4100,0.3027,88.500
orscale_muon,0.04,43,17,1700,0.025800,99.4100,0.2640,90.800
orscale_muon,0.04,43,18,1750,0.019000,99.7100,0.2271,93.500
orscale_muon,0.04,43,18,1800,0.020100,99.5700,0.1921,95.800
orscale_muon,0.04,43,19,1850,0.015400,99.6700,0.1594,98.600
orscale_muon,0.04,43,19,1900,0.016100,99.6700,0.1293,100.900
orscale_muon,0.04,43,20,1950,0.012000,99.8400,0.1018,103.700
orscale_muon,0.04,43,20,2000,0.012500,99.8300,0.0774,106.000
orscale_muon,0.04,43,21,2050,0.011900,99.8200,0.0560,108.800
orscale_muon,0.04,43,21,2100,0.010500,99.8700,0.0379,111.200
orscale_muon,0.04,43,22,2150,0.009600,99.8700,0.0232,113.900
orscale_muon,0.04,43,22,2200,0.009500,99.8800,0.0120,116.300
orscale_muon,0.04,43,23,2250,0.009200,99.9300,0.0045,119.000
orscale_muon,0.04,43,23,2300,0.008800,99.9100,0.0006,121.400
orscale_muon,0.04,44,0,50,2.194700,24.8000,0.1000,6.800
orscale_muon,0.04,44,1,100,1.287200,56.7100,0.2000,9.600
orscale_muon,0.04,44,1,150,1.022200,65.8200,0.3000,12.000
orscale_muon,0.04,44,2,200,0.660900,78.6100,0.4000,14.700
orscale_muon,0.04,44,2,250,0.600200,80.4700,0.5000,17.100
orscale_muon,0.04,44,3,300,0.506300,83.7200,0.6000,19.800
orscale_muon,0.04,44,3,350,0.498000,83.7200,0.7000,22.100
orscale_muon,0.04,44,4,400,0.480300,83.9000,0.8000,24.900
orscale_muon,0.04,44,4,450,0.488100,83.9400,0.9000,27.200
orscale_muon,0.04,44,5,500,0.439600,85.7400,1.0000,30.000
orscale_muon,0.04,44,5,550,0.414700,86.2200,0.9982,32.300
orscale_muon,0.04,44,6,600,0.313300,89.6500,0.9926,35.100
orscale_muon,0.04,44,6,650,0.309100,89.6100,0.9835,37.500
orscale_muon,0.04,44,7,700,0.244400,91.9900,0.9708,40.200
orscale_muon,0.04,44,7,750,0.249800,91.7000,0.9546,42.600
orscale_muon,0.04,44,8,800,0.199800,93.8400,0.9350,45.400
orscale_muon,0.04,44,8,850,0.197300,93.6200,0.9122,47.700
orscale_muon,0.04,44,9,900,0.162700,94.7800,0.8864,50.500
orscale_muon,0.04,44,9,950,0.166100,94.6600,0.8578,52.800
orscale_muon,0.04,44,10,1000,0.135900,95.7900,0.8265,55.600
orscale_muon,0.04,44,10,1050,0.140900,95.4800,0.7928,57.900
orscale_muon,0.04,44,11,1100,0.108700,96.5800,0.7569,60.600
orscale_muon,0.04,44,11,1150,0.110200,96.5100,0.7192,62.900
orscale_muon,0.04,44,12,1200,0.093400,97.0100,0.6798,65.600
orscale_muon,0.04,44,12,1250,0.094100,97.0200,0.6391,67.900
orscale_muon,0.04,44,13,1300,0.070200,97.8900,0.5973,70.600
orscale_muon,0.04,44,13,1350,0.071100,97.8900,0.5549,72.900
orscale_muon,0.04,44,14,1400,0.057500,98.4900,0.5120,75.700
orscale_muon,0.04,44,14,1450,0.057700,98.4000,0.4691,78.000
orscale_muon,0.04,44,15,1500,0.044800,98.7800,0.4264,80.600
orscale_muon,0.04,44,15,1550,0.045000,98.7300,0.3842,82.900
orscale_muon,0.04,44,16,1600,0.035300,99.1000,0.3429,85.700
orscale_muon,0.04,44,17,1650,0.033200,99.0200,0.3027,88.400
orscale_muon,0.04,44,17,1700,0.026400,99.3900,0.2640,90.700
orscale_muon,0.04,44,18,1750,0.020200,99.7100,0.2271,93.500
orscale_muon,0.04,44,18,1800,0.021300,99.5800,0.1921,95.800
orscale_muon,0.04,44,19,1850,0.013200,99.7800,0.1594,98.600
orscale_muon,0.04,44,19,1900,0.015600,99.7200,0.1293,100.900
orscale_muon,0.04,44,20,1950,0.010100,99.9200,0.1018,103.700
orscale_muon,0.04,44,20,2000,0.011300,99.8700,0.0774,106.000
orscale_muon,0.04,44,21,2050,0.010800,99.8200,0.0560,108.800
orscale_muon,0.04,44,21,2100,0.011000,99.8200,0.0379,111.100
orscale_muon,0.04,44,22,2150,0.009000,99.8500,0.0232,113.900
orscale_muon,0.04,44,22,2200,0.009300,99.8800,0.0120,116.300
orscale_muon,0.04,44,23,2250,0.007900,99.9200,0.0045,119.000
orscale_muon,0.04,44,23,2300,0.008400,99.9100,0.0006,121.400
orscale_muon_wd,0.005,42,0,50,2.287000,15.1100,0.1000,5.100
orscale_muon_wd,0.005,42,1,100,2.048000,39.1300,0.2000,7.200
orscale_muon_wd,0.005,42,1,150,1.886200,41.7100,0.3000,8.900
orscale_muon_wd,0.005,42,2,200,1.350600,55.6300,0.4000,11.000
orscale_muon_wd,0.005,42,2,250,1.199000,59.4500,0.5000,12.600
orscale_muon_wd,0.005,42,3,300,0.843500,72.1800,0.6000,14.800
orscale_muon_wd,0.005,42,3,350,0.789600,73.1200,0.7000,16.400
orscale_muon_wd,0.005,42,4,400,0.619500,78.6500,0.8000,18.500
orscale_muon_wd,0.005,42,4,450,0.580900,80.2700,0.9000,20.200
orscale_muon_wd,0.005,42,5,500,0.467800,84.2400,1.0000,22.300
orscale_muon_wd,0.005,42,5,550,0.457600,84.7100,0.9982,24.000
orscale_muon_wd,0.005,42,6,600,0.382700,87.3800,0.9926,26.000
orscale_muon_wd,0.005,42,6,650,0.372600,87.6100,0.9835,27.600
orscale_muon_wd,0.005,42,7,700,0.297500,90.3300,0.9708,29.800
orscale_muon_wd,0.005,42,7,750,0.307200,89.8200,0.9546,31.400
orscale_muon_wd,0.005,42,8,800,0.261200,91.2600,0.9350,33.500
orscale_muon_wd,0.005,42,8,850,0.254700,91.5200,0.9122,35.200
orscale_muon_wd,0.005,42,9,900,0.207100,93.4600,0.8864,37.300
orscale_muon_wd,0.005,42,9,950,0.218300,92.7600,0.8578,39.000
orscale_muon_wd,0.005,42,10,1000,0.183800,94.2700,0.8265,41.100
orscale_muon_wd,0.005,42,10,1050,0.186600,94.0300,0.7928,43.000
orscale_muon_wd,0.005,42,11,1100,0.151000,95.2300,0.7569,45.300
orscale_muon_wd,0.005,42,11,1150,0.155800,95.0500,0.7192,47.000
orscale_muon_wd,0.005,42,12,1200,0.125500,96.0900,0.6798,49.000
orscale_muon_wd,0.005,42,12,1250,0.128200,95.9000,0.6391,50.700
orscale_muon_wd,0.005,42,13,1300,0.103400,96.8600,0.5973,52.800
orscale_muon_wd,0.005,42,13,1350,0.107500,96.7000,0.5549,54.600
orscale_muon_wd,0.005,42,14,1400,0.089400,97.3700,0.5120,56.600
orscale_muon_wd,0.005,42,14,1450,0.088900,97.3800,0.4691,58.300
orscale_muon_wd,0.005,42,15,1500,0.072800,97.8800,0.4264,60.400
orscale_muon_wd,0.005,42,15,1550,0.073900,97.8200,0.3842,62.000
orscale_muon_wd,0.005,42,16,1600,0.056500,98.4700,0.3429,64.100
orscale_muon_wd,0.005,42,17,1650,0.032200,99.4100,0.3027,66.200
orscale_muon_wd,0.005,42,17,1700,0.044700,98.9200,0.2640,67.900
orscale_muon_wd,0.005,42,18,1750,0.045200,98.7300,0.2271,70.000
orscale_muon_wd,0.005,42,18,1800,0.037200,99.1200,0.1921,71.600
orscale_muon_wd,0.005,42,19,1850,0.028700,99.5000,0.1594,73.700
orscale_muon_wd,0.005,42,19,1900,0.029200,99.4400,0.1293,75.400
orscale_muon_wd,0.005,42,20,1950,0.024700,99.4700,0.1018,77.500
orscale_muon_wd,0.005,42,20,2000,0.024400,99.5100,0.0774,79.100
orscale_muon_wd,0.005,42,21,2050,0.020200,99.6800,0.0560,81.300
orscale_muon_wd,0.005,42,21,2100,0.020600,99.6500,0.0379,82.900
orscale_muon_wd,0.005,42,22,2150,0.016200,99.7900,0.0232,85.000
orscale_muon_wd,0.005,42,22,2200,0.018100,99.7300,0.0120,86.700
orscale_muon_wd,0.005,42,23,2250,0.016600,99.7800,0.0045,88.800
orscale_muon_wd,0.005,42,23,2300,0.017300,99.7600,0.0006,90.400
orscale_muon_wd,0.005,43,0,50,2.305900,12.0600,0.1000,5.300
orscale_muon_wd,0.005,43,1,100,2.067900,39.1300,0.2000,7.400
orscale_muon_wd,0.005,43,1,150,1.913900,40.7600,0.3000,9.000
orscale_muon_wd,0.005,43,2,200,1.377200,53.6100,0.4000,11.100
orscale_muon_wd,0.005,43,2,250,1.234200,58.0100,0.5000,12.700
orscale_muon_wd,0.005,43,3,300,0.868400,70.0500,0.6000,14.900
orscale_muon_wd,0.005,43,3,350,0.801300,72.7100,0.7000,16.500
orscale_muon_wd,0.005,43,4,400,0.623300,79.5400,0.8000,18.500
orscale_muon_wd,0.005,43,4,450,0.587900,80.3500,0.9000,20.900
orscale_muon_wd,0.005,43,5,500,0.485000,83.6700,1.0000,23.000
orscale_muon_wd,0.005,43,5,550,0.463900,84.3300,0.9982,24.600
orscale_muon_wd,0.005,43,6,600,0.368500,88.1100,0.9926,26.700
orscale_muon_wd,0.005,43,6,650,0.368400,87.7900,0.9835,28.300
orscale_muon_wd,0.005,43,7,700,0.305000,89.7600,0.9708,30.400
orscale_muon_wd,0.005,43,7,750,0.309300,89.6900,0.9546,32.000
orscale_muon_wd,0.005,43,8,800,0.259200,91.5100,0.9350,34.000
orscale_muon_wd,0.005,43,8,850,0.262300,91.3300,0.9122,35.700
orscale_muon_wd,0.005,43,9,900,0.223600,92.6600,0.8864,37.700
orscale_muon_wd,0.005,43,9,950,0.226000,92.4800,0.8578,39.400
orscale_muon_wd,0.005,43,10,1000,0.190000,93.8300,0.8265,41.500
orscale_muon_wd,0.005,43,10,1050,0.190000,93.8200,0.7928,43.300
orscale_muon_wd,0.005,43,11,1100,0.155100,95.0000,0.7569,45.500
orscale_muon_wd,0.005,43,11,1150,0.159400,94.8400,0.7192,47.200
orscale_muon_wd,0.005,43,12,1200,0.129300,96.0400,0.6798,49.200
orscale_muon_wd,0.005,43,12,1250,0.131000,95.9600,0.6391,50.900
orscale_muon_wd,0.005,43,13,1300,0.110500,96.6400,0.5973,52.900
orscale_muon_wd,0.005,43,13,1350,0.108600,96.7400,0.5549,54.600
orscale_muon_wd,0.005,43,14,1400,0.092900,97.1600,0.5120,56.700
orscale_muon_wd,0.005,43,14,1450,0.091700,97.2300,0.4691,58.300
orscale_muon_wd,0.005,43,15,1500,0.073000,98.0200,0.4264,60.400
orscale_muon_wd,0.005,43,15,1550,0.072400,97.9600,0.3842,62.000
orscale_muon_wd,0.005,43,16,1600,0.059800,98.3600,0.3429,64.000
orscale_muon_wd,0.005,43,17,1650,0.040600,99.0200,0.3027,66.100
orscale_muon_wd,0.005,43,17,1700,0.043800,99.0000,0.2640,67.800
orscale_muon_wd,0.005,43,18,1750,0.042300,98.7800,0.2271,69.800
orscale_muon_wd,0.005,43,18,1800,0.036100,99.1500,0.1921,71.500
orscale_muon_wd,0.005,43,19,1850,0.032900,99.1400,0.1594,73.600
orscale_muon_wd,0.005,43,19,1900,0.028800,99.4300,0.1293,75.300
orscale_muon_wd,0.005,43,20,1950,0.022000,99.7100,0.1018,77.300
orscale_muon_wd,0.005,43,20,2000,0.024400,99.5800,0.0774,79.000
orscale_muon_wd,0.005,43,21,2050,0.022400,99.6800,0.0560,81.100
orscale_muon_wd,0.005,43,21,2100,0.021300,99.6300,0.0379,82.700
orscale_muon_wd,0.005,43,22,2150,0.019000,99.7300,0.0232,84.800
orscale_muon_wd,0.005,43,22,2200,0.019200,99.7000,0.0120,86.400
orscale_muon_wd,0.005,43,23,2250,0.019500,99.7100,0.0045,88.500
orscale_muon_wd,0.005,43,23,2300,0.018400,99.7200,0.0006,90.200
orscale_muon_wd,0.005,44,0,50,2.296800,12.4800,0.1000,5.800
orscale_muon_wd,0.005,44,1,100,2.067300,37.1700,0.2000,8.700
orscale_muon_wd,0.005,44,1,150,1.901000,41.3400,0.3000,10.500
orscale_muon_wd,0.005,44,2,200,1.368600,54.4300,0.4000,13.300
orscale_muon_wd,0.005,44,2,250,1.206100,58.9500,0.5000,15.200
orscale_muon_wd,0.005,44,3,300,0.875100,70.0700,0.6000,18.000
orscale_muon_wd,0.005,44,3,350,0.803400,72.2700,0.7000,20.000
orscale_muon_wd,0.005,44,4,400,0.616400,79.4600,0.8000,22.700
orscale_muon_wd,0.005,44,4,450,0.580500,80.4200,0.9000,24.600
orscale_muon_wd,0.005,44,5,500,0.477000,84.2800,1.0000,27.400
orscale_muon_wd,0.005,44,5,550,0.456600,84.7200,0.9982,29.300
orscale_muon_wd,0.005,44,6,600,0.376500,87.4700,0.9926,32.000
orscale_muon_wd,0.005,44,6,650,0.367300,87.7700,0.9835,33.900
orscale_muon_wd,0.005,44,7,700,0.300600,90.1700,0.9708,36.700
orscale_muon_wd,0.005,44,7,750,0.304300,89.9400,0.9546,38.600
orscale_muon_wd,0.005,44,8,800,0.253400,91.6500,0.9350,41.400
orscale_muon_wd,0.005,44,8,850,0.252000,91.5400,0.9122,43.300
orscale_muon_wd,0.005,44,9,900,0.218100,93.0000,0.8864,46.000
orscale_muon_wd,0.005,44,9,950,0.217100,92.9900,0.8578,48.000
orscale_muon_wd,0.005,44,10,1000,0.175700,94.2500,0.8265,50.700
orscale_muon_wd,0.005,44,10,1050,0.184100,93.9400,0.7928,52.700
orscale_muon_wd,0.005,44,11,1100,0.151900,95.0500,0.7569,55.200
orscale_muon_wd,0.005,44,11,1150,0.152300,95.1700,0.7192,57.200
orscale_muon_wd,0.005,44,12,1200,0.129600,95.9700,0.6798,59.900
orscale_muon_wd,0.005,44,12,1250,0.130300,95.9100,0.6391,61.900
orscale_muon_wd,0.005,44,13,1300,0.104600,96.9300,0.5973,64.500
orscale_muon_wd,0.005,44,13,1350,0.106100,96.7500,0.5549,66.600
orscale_muon_wd,0.005,44,14,1400,0.089300,97.2600,0.5120,69.100
orscale_muon_wd,0.005,44,14,1450,0.087600,97.3500,0.4691,71.200
orscale_muon_wd,0.005,44,15,1500,0.068000,98.0700,0.4264,73.700
orscale_muon_wd,0.005,44,15,1550,0.068800,98.0400,0.3842,75.900
orscale_muon_wd,0.005,44,16,1600,0.055500,98.5600,0.3429,78.400
orscale_muon_wd,0.005,44,17,1650,0.065000,97.4600,0.3027,81.000
orscale_muon_wd,0.005,44,17,1700,0.041600,98.9900,0.2640,83.000
orscale_muon_wd,0.005,44,18,1750,0.036900,99.1200,0.2271,85.700
orscale_muon_wd,0.005,44,18,1800,0.036800,99.1600,0.1921,87.700
orscale_muon_wd,0.005,44,19,1850,0.026700,99.4100,0.1594,90.500
orscale_muon_wd,0.005,44,19,1900,0.027800,99.4600,0.1293,92.400
orscale_muon_wd,0.005,44,20,1950,0.021500,99.7100,0.1018,95.100
orscale_muon_wd,0.005,44,20,2000,0.023100,99.6400,0.0774,97.100
orscale_muon_wd,0.005,44,21,2050,0.022100,99.5600,0.0560,99.800
orscale_muon_wd,0.005,44,21,2100,0.020700,99.6500,0.0379,101.700
orscale_muon_wd,0.005,44,22,2150,0.017400,99.7100,0.0232,104.500
orscale_muon_wd,0.005,44,22,2200,0.017700,99.7600,0.0120,106.400
orscale_muon_wd,0.005,44,23,2250,0.017500,99.7300,0.0045,109.200
orscale_muon_wd,0.005,44,23,2300,0.016700,99.7800,0.0006,111.100
orscale_muon_wd,0.01,42,0,50,2.270700,19.3000,0.1000,6.200
orscale_muon_wd,0.01,42,1,100,1.857000,43.8800,0.2000,8.700
orscale_muon_wd,0.01,42,1,150,1.621900,48.2000,0.3000,11.000
orscale_muon_wd,0.01,42,2,200,1.011500,66.4400,0.4000,13.400
orscale_muon_wd,0.01,42,2,250,0.897600,69.5900,0.5000,15.700
orscale_muon_wd,0.01,42,3,300,0.634800,78.4700,0.6000,18.100
orscale_muon_wd,0.01,42,3,350,0.600100,79.6300,0.7000,20.300
orscale_muon_wd,0.01,42,4,400,0.479300,83.9500,0.8000,22.900
orscale_muon_wd,0.01,42,4,450,0.460500,84.6500,0.9000,24.900
orscale_muon_wd,0.01,42,5,500,0.392300,86.7600,1.0000,27.500
orscale_muon_wd,0.01,42,5,550,0.388000,86.9700,0.9982,29.500
orscale_muon_wd,0.01,42,6,600,0.331500,88.9200,0.9926,32.200
orscale_muon_wd,0.01,42,6,650,0.329300,88.9500,0.9835,34.200
orscale_muon_wd,0.01,42,7,700,0.261400,91.5800,0.9708,36.900
orscale_muon_wd,0.01,42,7,750,0.279900,90.8500,0.9546,38.800
orscale_muon_wd,0.01,42,8,800,0.242500,92.1100,0.9350,41.600
orscale_muon_wd,0.01,42,8,850,0.242600,92.0100,0.9122,43.500
orscale_muon_wd,0.01,42,9,900,0.205000,93.5000,0.8864,46.300
orscale_muon_wd,0.01,42,9,950,0.217100,92.9400,0.8578,48.200
orscale_muon_wd,0.01,42,10,1000,0.180900,94.1500,0.8265,50.900
orscale_muon_wd,0.01,42,10,1050,0.190000,93.7100,0.7928,53.000
orscale_muon_wd,0.01,42,11,1100,0.158400,94.9400,0.7569,55.700
orscale_muon_wd,0.01,42,11,1150,0.164400,94.6800,0.7192,57.700
orscale_muon_wd,0.01,42,12,1200,0.131500,95.9000,0.6798,60.400
orscale_muon_wd,0.01,42,12,1250,0.140500,95.5400,0.6391,62.300
orscale_muon_wd,0.01,42,13,1300,0.113300,96.4000,0.5973,65.100
orscale_muon_wd,0.01,42,13,1350,0.116400,96.2100,0.5549,67.100
orscale_muon_wd,0.01,42,14,1400,0.096000,97.0300,0.5120,69.900
orscale_muon_wd,0.01,42,14,1450,0.097200,96.9400,0.4691,71.800
orscale_muon_wd,0.01,42,15,1500,0.078400,97.7700,0.4264,74.600
orscale_muon_wd,0.01,42,15,1550,0.077900,97.7300,0.3842,76.500
orscale_muon_wd,0.01,42,16,1600,0.057500,98.4800,0.3429,79.100
orscale_muon_wd,0.01,42,17,1650,0.032100,99.4100,0.3027,81.700
orscale_muon_wd,0.01,42,17,1700,0.044300,98.8700,0.2640,83.800
orscale_muon_wd,0.01,42,18,1750,0.037200,99.1700,0.2271,86.300
orscale_muon_wd,0.01,42,18,1800,0.033900,99.2400,0.1921,88.400
orscale_muon_wd,0.01,42,19,1850,0.023800,99.5000,0.1594,91.000
orscale_muon_wd,0.01,42,19,1900,0.024500,99.4700,0.1293,93.100
orscale_muon_wd,0.01,42,20,1950,0.020300,99.5300,0.1018,95.700
orscale_muon_wd,0.01,42,20,2000,0.017700,99.6700,0.0774,97.700
orscale_muon_wd,0.01,42,21,2050,0.015200,99.7000,0.0560,100.400
orscale_muon_wd,0.01,42,21,2100,0.014300,99.7600,0.0379,102.400
orscale_muon_wd,0.01,42,22,2150,0.011600,99.8500,0.0232,105.100
orscale_muon_wd,0.01,42,22,2200,0.011900,99.8400,0.0120,107.100
orscale_muon_wd,0.01,42,23,2250,0.010800,99.9100,0.0045,109.800
orscale_muon_wd,0.01,42,23,2300,0.010700,99.8800,0.0006,111.700
orscale_muon_wd,0.01,43,0,50,2.290100,15.1300,0.1000,6.200
orscale_muon_wd,0.01,43,1,100,1.875400,43.2900,0.2000,9.000
orscale_muon_wd,0.01,43,1,150,1.651500,47.2700,0.3000,11.200
orscale_muon_wd,0.01,43,2,200,1.032900,64.7500,0.4000,13.800
orscale_muon_wd,0.01,43,2,250,0.924900,68.9500,0.5000,16.000
orscale_muon_wd,0.01,43,3,300,0.642700,78.3900,0.6000,18.700
orscale_muon_wd,0.01,43,3,350,0.612400,79.4400,0.7000,21.000
orscale_muon_wd,0.01,43,4,400,0.487500,83.6600,0.8000,23.600
orscale_muon_wd,0.01,43,4,450,0.473100,84.1700,0.9000,25.900
orscale_muon_wd,0.01,43,5,500,0.401900,86.5500,1.0000,28.600
orscale_muon_wd,0.01,43,5,550,0.395000,86.7100,0.9982,30.900
orscale_muon_wd,0.01,43,6,600,0.326300,89.1700,0.9926,33.600
orscale_muon_wd,0.01,43,6,650,0.326000,89.2100,0.9835,35.900
orscale_muon_wd,0.01,43,7,700,0.276400,90.7200,0.9708,38.600
orscale_muon_wd,0.01,43,7,750,0.284100,90.3900,0.9546,40.900
